Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
"Thomas ""Tom"" Stachewicz",M,26.0,184.0,79.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,4 x 100 metres Freestyle Relay,
"Thomas ""Tom"" Stachewicz",M,26.0,184.0,79.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,100 metres Backstroke,
"Thomas ""Tom"" Stachewicz",M,26.0,184.0,79.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,4 x 100 metres Medley Relay,
Krishna Lee Stanton (-Wood),F,26.0,172.0,55.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,"3,000 metres",
Brandon Starc,M,22.0,188.0,71.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,High Jump,
Trent Joseph Steed,M,19.0,175.0,66.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,400 metres Individual Medley,
John William Steffensen,M,21.0,180.0,71.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,4 x 400 metres Relay,Silver
John William Steffensen,M,25.0,180.0,71.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,4 x 400 metres Relay,
John William Steffensen,M,29.0,180.0,71.0,Australia,AUS,2012 Summer,2012,London,Athletics,4 x 400 metres Relay,
"Janette May ""Jenny"" Steinbeck (-Murray)",F,17.0,171.0,64.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,100 metres Freestyle,
"Janette May ""Jenny"" Steinbeck (-Murray)",F,17.0,171.0,64.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,200 metres Freestyle,
"Janette May ""Jenny"" Steinbeck (-Murray)",F,17.0,171.0,64.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,4 x 100 metres Freestyle Relay,
"Janette May ""Jenny"" Steinbeck (-Murray)",F,17.0,171.0,64.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,4 x 100 metres Medley Relay,Silver
"David John ""Dave"" Stephens",M,28.0,174.0,60.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,"10,000 metres",
Craig Julian Stevens,M,24.0,188.0,82.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,"1,500 metres Freestyle",
Craig Julian Stevens,M,24.0,188.0,82.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 200 metres Freestyle Relay,Silver
Craig Julian Stevens,M,28.0,188.0,82.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,400 metres Freestyle,
Craig Julian Stevens,M,28.0,188.0,82.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,"1,500 metres Freestyle",
Dale Stevenson,M,24.0,181.0,128.0,Australia,AUS,2012 Summer,2012,London,Athletics,Shot Put,
Brett Peter Stocks,M,21.0,182.0,72.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,100 metres Breaststroke,
"Marcus William ""Mark"" Stockwell",M,21.0,196.0,88.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,100 metres Freestyle,Silver
"Marcus William ""Mark"" Stockwell",M,21.0,196.0,88.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Freestyle Relay,Silver
"Marcus William ""Mark"" Stockwell",M,21.0,196.0,88.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,100 metres Butterfly,
"Marcus William ""Mark"" Stockwell",M,21.0,196.0,88.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Medley Relay,Bronze
Hayden Ernest Stoeckel,M,23.0,197.0,95.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,100 metres Backstroke,Bronze
Hayden Ernest Stoeckel,M,23.0,197.0,95.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Backstroke,
Hayden Ernest Stoeckel,M,23.0,197.0,95.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Medley Relay,Silver
Hayden Ernest Stoeckel,M,27.0,197.0,95.0,Australia,AUS,2012 Summer,2012,London,Swimming,100 metres Backstroke,
Hayden Ernest Stoeckel,M,27.0,197.0,95.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Medley Relay,Bronze
"Joanna ""Jo"" Stone (-Nixon)",F,23.0,173.0,66.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,Javelin Throw,
"Joanna ""Jo"" Stone (-Nixon)",F,27.0,173.0,66.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Javelin Throw,
"Robert Alan ""Rob"" Stone",M,23.0,176.0,71.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,400 metres,
Clementine Stoney,F,18.0,179.0,63.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Backstroke,
Nira Stove (-Windeatt),F,17.0,163.0,64.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,100 metres Butterfly,
Brooke Stratton,F,23.0,168.0,58.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,Long Jump,
Shirley Barbara Strickland de la Hunty,F,23.0,172.0,57.0,Australia,AUS,1948 Summer,1948,London,Athletics,100 metres,Bronze
Shirley Barbara Strickland de la Hunty,F,23.0,172.0,57.0,Australia,AUS,1948 Summer,1948,London,Athletics,200 metres,
Shirley Barbara Strickland de la Hunty,F,23.0,172.0,57.0,Australia,AUS,1948 Summer,1948,London,Athletics,80 metres Hurdles,Bronze
Shirley Barbara Strickland de la Hunty,F,23.0,172.0,57.0,Australia,AUS,1948 Summer,1948,London,Athletics,4 x 100 metres Relay,Silver
Shirley Barbara Strickland de la Hunty,F,26.0,172.0,57.0,Australia,AUS,1952 Summer,1952,Helsinki,Athletics,100 metres,Bronze
Shirley Barbara Strickland de la Hunty,F,26.0,172.0,57.0,Australia,AUS,1952 Summer,1952,Helsinki,Athletics,80 metres Hurdles,Gold
Shirley Barbara Strickland de la Hunty,F,26.0,172.0,57.0,Australia,AUS,1952 Summer,1952,Helsinki,Athletics,4 x 100 metres Relay,
Shirley Barbara Strickland de la Hunty,F,31.0,172.0,57.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,100 metres,
Shirley Barbara Strickland de la Hunty,F,31.0,172.0,57.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,80 metres Hurdles,Gold
Shirley Barbara Strickland de la Hunty,F,31.0,172.0,57.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,4 x 100 metres Relay,Gold
Eamon Wade Sullivan,M,18.0,189.0,78.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Freestyle Relay,
Eamon Wade Sullivan,M,22.0,189.0,78.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,50 metres Freestyle,
Eamon Wade Sullivan,M,22.0,189.0,78.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,100 metres Freestyle,Silver
Eamon Wade Sullivan,M,22.0,189.0,78.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Freestyle Relay,Bronze
Eamon Wade Sullivan,M,22.0,189.0,78.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Medley Relay,Silver
Eamon Wade Sullivan,M,26.0,189.0,78.0,Australia,AUS,2012 Summer,2012,London,Swimming,50 metres Freestyle,
Eamon Wade Sullivan,M,26.0,189.0,78.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Freestyle Relay,
Mestawat Tadesse,F,19.0,164.0,46.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"1,500 metres",
Mulugetta Tadesse,M,26.0,176.0,64.0,Ethiopia,ETH,1972 Summer,1972,Munich,Athletics,400 metres,
Mulugetta Tadesse,M,26.0,176.0,64.0,Ethiopia,ETH,1972 Summer,1972,Munich,Athletics,800 metres,
Mulugetta Tadesse,M,26.0,176.0,64.0,Ethiopia,ETH,1972 Summer,1972,Munich,Athletics,4 x 400 metres Relay,
Jared Tallent,M,23.0,178.0,58.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,20 kilometres Walk,Bronze
Jared Tallent,M,23.0,178.0,58.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,50 kilometres Walk,Silver
Jared Tallent,M,27.0,178.0,58.0,Australia,AUS,2012 Summer,2012,London,Athletics,20 kilometres Walk,
Jared Tallent,M,27.0,178.0,58.0,Australia,AUS,2012 Summer,2012,London,Athletics,50 kilometres Walk,Silver
Jared Tallent,M,31.0,178.0,58.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,50 kilometres Walk,Silver
Rachel Tallent,F,23.0,167.0,54.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,20 kilometres Walk,
"Matthew Stephen C. ""Matt"" Targett",M,22.0,198.0,90.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,100 metres Freestyle,
"Matthew Stephen C. ""Matt"" Targett",M,22.0,198.0,90.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Freestyle Relay,Bronze
"Matthew Stephen C. ""Matt"" Targett",M,22.0,198.0,90.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Medley Relay,Silver
"Matthew Stephen C. ""Matt"" Targett",M,26.0,198.0,90.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Freestyle Relay,
"Matthew Stephen C. ""Matt"" Targett",M,26.0,198.0,90.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Medley Relay,Bronze
"Jennifer ""Jenny"" Tate (-Beer)",F,16.0,172.0,56.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,100 metres Freestyle,
"Jennifer ""Jenny"" Tate (-Beer)",F,16.0,172.0,56.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,4 x 100 metres Freestyle Relay,
"Jennifer ""Jenny"" Tate (-Beer)",F,16.0,172.0,56.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,4 x 100 metres Medley Relay,
Jai Desmond Taurima,M,28.0,188.0,80.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Long Jump,Silver
Senbere Teferi,F,21.0,168.0,52.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"5,000 metres",
Kim Christopher Terrell,M,21.0,183.0,76.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,200 metres Backstroke,
Mulualem Girma Teshale,M,24.0,179.0,60.0,Ethiopia,ETH,2012 Summer,2012,London,Swimming,50 metres Freestyle,
"Albert George ""Albie"" Thomas",M,21.0,165.0,57.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,"5,000 metres",
"Albert George ""Albie"" Thomas",M,25.0,165.0,57.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,"1,500 metres",
"Albert George ""Albie"" Thomas",M,25.0,165.0,57.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,"5,000 metres",
"Albert George ""Albie"" Thomas",M,29.0,165.0,57.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,"1,500 metres",
"Albert George ""Albie"" Thomas",M,29.0,165.0,57.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,"5,000 metres",
Petria Ann Thomas (-Jones),F,20.0,173.0,64.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,200 metres Butterfly,Silver
Petria Ann Thomas (-Jones),F,25.0,173.0,64.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 200 metres Freestyle Relay,Silver
Petria Ann Thomas (-Jones),F,25.0,173.0,64.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,100 metres Butterfly,
Petria Ann Thomas (-Jones),F,25.0,173.0,64.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Butterfly,Bronze
Petria Ann Thomas (-Jones),F,25.0,173.0,64.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Medley Relay,Silver
Petria Ann Thomas (-Jones),F,28.0,173.0,64.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Freestyle Relay,Gold
Petria Ann Thomas (-Jones),F,28.0,173.0,64.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 200 metres Freestyle Relay,
Petria Ann Thomas (-Jones),F,28.0,173.0,64.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,100 metres Butterfly,Gold
Petria Ann Thomas (-Jones),F,28.0,173.0,64.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Butterfly,Silver
Petria Ann Thomas (-Jones),F,28.0,173.0,64.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Medley Relay,Gold
Tristan Thomas,M,26.0,185.0,70.0,Australia,AUS,2012 Summer,2012,London,Athletics,400 metres Hurdles,
Bronwyn Lee Thompson (-Chipperfield),F,22.0,177.0,68.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Long Jump,
Bronwyn Lee Thompson (-Chipperfield),F,26.0,177.0,68.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,Long Jump,
Bronwyn Lee Thompson (-Chipperfield),F,30.0,177.0,68.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,Long Jump,
Kirsten Thomson,F,16.0,179.0,63.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 200 metres Freestyle Relay,Silver
Lochsley Robert Thomson,M,18.0,183.0,67.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,High Jump,
"Jessica ""Jess"" Thornton",F,18.0,170.0,59.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,4 x 400 metres Relay,
Ian James Thorpe,M,17.0,196.0,104.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Freestyle,Silver
Ian James Thorpe,M,17.0,196.0,104.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,400 metres Freestyle,Gold
Ian James Thorpe,M,17.0,196.0,104.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Freestyle Relay,Gold
Ian James Thorpe,M,17.0,196.0,104.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 200 metres Freestyle Relay,Gold
Ian James Thorpe,M,17.0,196.0,104.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Medley Relay,Silver
Ian James Thorpe,M,21.0,196.0,104.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,100 metres Freestyle,Bronze
Ian James Thorpe,M,21.0,196.0,104.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Freestyle,Gold
Ian James Thorpe,M,21.0,196.0,104.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,400 metres Freestyle,Gold
Ian James Thorpe,M,21.0,196.0,104.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Freestyle Relay,
Ian James Thorpe,M,21.0,196.0,104.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 200 metres Freestyle Relay,Silver
Brianna Throssell,F,20.0,175.0,61.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Butterfly,
Norma Claire Thrower (Austin-),F,20.0,166.0,57.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,80 metres Hurdles,Bronze
Norma Claire Thrower (Austin-),F,24.0,166.0,57.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,80 metres Hurdles,
Norma Claire Thrower (Austin-),F,24.0,166.0,57.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,4 x 100 metres Relay,
Janet Linda Tibbits (-Blood),F,16.0,158.0,53.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Freestyle Relay,
Janet Linda Tibbits (-Blood),F,16.0,158.0,53.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,100 metres Butterfly,
Janet Linda Tibbits (-Blood),F,16.0,158.0,53.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,200 metres Butterfly,
Patrick Tiernan,M,21.0,183.0,83.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,"5,000 metres",
Askale Tiksa Benti,F,22.0,165.0,52.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,20 kilometres Walk,
"Lynette Marie ""Lyn"" Tillett (-Jacenko)",F,19.0,169.0,60.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,Long Jump,
"Lynette Marie ""Lyn"" Tillett (-Jacenko)",F,19.0,169.0,60.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,Pentathlon,
Dennis Robert Tipping,M,20.0,183.0,62.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,100 metres,
Dennis Robert Tipping,M,20.0,183.0,62.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,200 metres,
Tamirat Tola Abera,M,24.0,181.0,59.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 metres",Bronze
Tesfaye Tola,M,25.0,167.0,60.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,Marathon,Bronze
Workenesh Tola,F,23.0,168.0,50.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,Marathon,
Girma Tolla,M,24.0,174.0,57.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,"10,000 metres",
Ambesse Tolosa,M,26.0,168.0,56.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,Marathon,
Ian Ross Tomlinson,M,24.0,187.0,70.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,Long Jump,
Ian Ross Tomlinson,M,24.0,187.0,70.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,Triple Jump,
Ian Ross Tomlinson,M,28.0,187.0,70.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,Long Jump,
Ian Ross Tomlinson,M,28.0,187.0,70.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,Triple Jump,
"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,19.0,181.0,66.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,4 x 200 metres Freestyle Relay,
"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,19.0,181.0,66.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,100 metres Backstroke,
"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,19.0,181.0,66.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,200 metres Backstroke,
"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,23.0,181.0,66.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,100 metres Freestyle,
"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,23.0,181.0,66.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,4 x 200 metres Freestyle Relay,
"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,23.0,181.0,66.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,100 metres Backstroke,
"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,23.0,181.0,66.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,200 metres Backstroke,
"Marcus Lyndon ""Mark"" Tonelli (Leembruggen-)",M,23.0,181.0,66.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,4 x 100 metres Medley Relay,Gold
Hunde Toure,M,29.0,180.0,70.0,Ethiopia,ETH,1972 Summer,1972,Munich,Athletics,20 kilometres Walk,
Hunde Toure,M,37.0,180.0,70.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,20 kilometres Walk,
"Daniel John ""Dan"" Tranter",M,20.0,193.0,80.0,Australia,AUS,2012 Summer,2012,London,Swimming,200 metres Individual Medley,
"Daniel John ""Dan"" Tranter",M,20.0,193.0,80.0,Australia,AUS,2012 Summer,2012,London,Swimming,400 metres Individual Medley,
John Francis Treloar,M,20.0,192.0,84.0,Australia,AUS,1948 Summer,1948,London,Athletics,100 metres,
John Francis Treloar,M,20.0,192.0,84.0,Australia,AUS,1948 Summer,1948,London,Athletics,200 metres,
John Francis Treloar,M,20.0,192.0,84.0,Australia,AUS,1948 Summer,1948,London,Athletics,4 x 100 metres Relay,
John Francis Treloar,M,24.0,192.0,84.0,Australia,AUS,1952 Summer,1952,Helsinki,Athletics,100 metres,
John Francis Treloar,M,24.0,192.0,84.0,Australia,AUS,1952 Summer,1952,Helsinki,Athletics,200 metres,
Jessica Trengove,F,24.0,166.0,52.0,Australia,AUS,2012 Summer,2012,London,Athletics,Marathon,
Jessica Trengove,F,28.0,166.0,52.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,Marathon,
Lee Joseph Troop,M,27.0,178.0,56.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Marathon,
Lee Joseph Troop,M,31.0,178.0,56.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,Marathon,
Lee Joseph Troop,M,35.0,178.0,56.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,Marathon,
Gudaf Tsegay Desta,F,19.0,163.0,50.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,800 metres,
Tirfi Tsegaye Beyene,F,31.0,162.0,52.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,Marathon,
Mestawet Tufa Demisse,F,21.0,158.0,46.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"10,000 metres",
Besha Tuffa,M,26.0,180.0,64.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,100 metres,
Besha Tuffa,M,26.0,180.0,64.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,200 metres,
Besha Tuffa,M,26.0,180.0,64.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,4 x 400 metres Relay,
Derartu Tulu,F,20.0,160.0,45.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,"10,000 metres",Gold
Derartu Tulu,F,24.0,160.0,45.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,"10,000 metres",
Derartu Tulu,F,28.0,160.0,45.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,"10,000 metres",Gold
Derartu Tulu,F,32.0,160.0,45.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"10,000 metres",Bronze
Dire Tune Arissi,F,23.0,158.0,42.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,Marathon,
Eshetu Tura,M,30.0,179.0,66.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,"3,000 metres Steeplechase",Bronze
Tumo Turbo,M,26.0,170.0,63.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,Marathon,
Jenny Lynnette Turrall (-Wetton),F,16.0,166.0,64.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,400 metres Freestyle,
Jenny Lynnette Turrall (-Wetton),F,16.0,166.0,64.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,800 metres Freestyle,
"Christopher Mark ""Chris"" Unthank",M,23.0,182.0,64.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,"3,000 metres Steeplechase",
"Christopher Mark ""Chris"" Unthank",M,28.0,182.0,64.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"3,000 metres Steeplechase",
Simon Upton,M,19.0,198.0,82.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,100 metres Backstroke,
Simon Upton,M,19.0,198.0,82.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,200 metres Backstroke,
"Gentenesh ""Gete"" Urge",F,21.0,157.0,52.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,"1,500 metres",
"Robert Andrew ""Bob"" Vagg",M,24.0,173.0,62.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,Marathon,
Karen Van de Graaf (-Ramsay),F,17.0,167.0,70.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,200 metres Freestyle,
Karen Van de Graaf (-Ramsay),F,17.0,167.0,70.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,4 x 100 metres Freestyle Relay,
Karen Van de Graaf (-Ramsay),F,17.0,167.0,70.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,100 metres Butterfly,
Karen Van de Graaf (-Ramsay),F,17.0,167.0,70.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,200 metres Butterfly,
Karen Van de Graaf (-Ramsay),F,17.0,167.0,70.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,4 x 100 metres Medley Relay,
Robert Cornelius Van der Zant,M,25.0,186.0,82.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Individual Medley,
"Jonathan ""Jono"" Van Hazel",M,25.0,188.0,78.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Freestyle Relay,
Jacinta Van Lint,F,22.0,179.0,69.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 200 metres Freestyle Relay,Silver
Peter Van Miltenburg,M,26.0,174.0,73.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,100 metres,
Peter Van Miltenburg,M,26.0,174.0,73.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,200 metres,
Peter Van Miltenburg,M,26.0,174.0,73.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,4 x 400 metres Relay,
Karen Tracey Van Wirdum (-Dunne),F,17.0,160.0,52.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,50 metres Freestyle,
Karen Tracey Van Wirdum (-Dunne),F,17.0,160.0,52.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,100 metres Freestyle,
Karen Tracey Van Wirdum (-Dunne),F,17.0,160.0,52.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,4 x 100 metres Medley Relay,
Karen Tracey Van Wirdum (-Dunne),F,21.0,160.0,52.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,50 metres Freestyle,
Karen Tracey Van Wirdum (-Dunne),F,21.0,160.0,52.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,100 metres Freestyle,
Karen Tracey Van Wirdum (-Dunne),F,25.0,160.0,52.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,50 metres Freestyle,
Kyle Bernard Vander-Kuyp,M,25.0,184.0,81.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,110 metres Hurdles,
Kyle Bernard Vander-Kuyp,M,29.0,184.0,81.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,110 metres Hurdles,
Ian Daniel Vander-Wal,M,24.0,195.0,90.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 100 metres Freestyle Relay,
Ian Daniel Vander-Wal,M,24.0,195.0,90.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 200 metres Freestyle Relay,
