Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
Angela Rosemary Tooby (-Smith),F,27.0,166.0,49.0,Great Britain,GBR,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Ruudi (Rudolf-) Toomsalu (Tomson-),M,23.0,176.0,69.0,Estonia,EST,1936 Summer,1936,Berlin,Athletics,100 meters,
Christine Elizabeth Toonstra,F,26.0,171.0,53.0,Netherlands,NED,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
"Gwendolyn Lenna ""Gwen"" Torrence (-Waller, -Smith)",F,23.0,170.0,57.0,United States,USA,1988 Summer,1988,Seoul,Athletics,100 meters,
"Gwendolyn Lenna ""Gwen"" Torrence (-Waller, -Smith)",F,27.0,170.0,57.0,United States,USA,1992 Summer,1992,Barcelona,Athletics,100 meters,
"Gwendolyn Lenna ""Gwen"" Torrence (-Waller, -Smith)",F,31.0,170.0,57.0,United States,USA,1996 Summer,1996,Atlanta,Athletics,100 meters,Bronze
Alberto Sebastian Torres de la Mota,M,30.0,173.0,67.0,Dominican Republic,DOM,1964 Summer,1964,Tokyo,Athletics,100 meters,
Jorge Torres,M,27.0,168.0,56.0,United States,USA,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Aissata Tour,F,21.0,164.0,57.0,Guinea,GUI,2012 Summer,2012,London,Athletics,100 meters,
Sylla M'Mah Tour,F,21.0,168.0,65.0,Guinea,GUI,2000 Summer,2000,Sydney,Athletics,100 meters,
Trn Thanh Vn,F,20.0,157.0,51.0,Vietnam,VIE,1980 Summer,1980,Moskva,Athletics,100 meters,
Marina Yevgenyevna Trandenkova (Krivosheina-),F,29.0,170.0,60.0,Russia,RUS,1996 Summer,1996,Atlanta,Athletics,100 meters,
Marina Yevgenyevna Trandenkova (Krivosheina-),F,33.0,170.0,60.0,Russia,RUS,2000 Summer,2000,Sydney,Athletics,100 meters,
Patrice Traor Zeba,M,20.0,195.0,85.0,Burkina Faso,BUR,1992 Summer,1992,Barcelona,Athletics,100 meters,
Juan Jess Trapero Hidalgo,M,22.0,182.0,76.0,Spain,ESP,1992 Summer,1992,Barcelona,Athletics,100 meters,
John Treacy,M,23.0,175.0,59.0,Ireland,IRL,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
John Treacy,M,27.0,175.0,59.0,Ireland,IRL,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
John Francis Treloar,M,20.0,192.0,84.0,Australia,AUS,1948 Summer,1948,London,Athletics,100 meters,
John Francis Treloar,M,24.0,192.0,84.0,Australia,AUS,1952 Summer,1952,Helsinki,Athletics,100 meters,
Sabine Trger (-Fuchs),F,25.0,171.0,56.0,Austria,AUT,1992 Summer,1992,Barcelona,Athletics,100 meters,
"William O. ""Bill"" Trott",M,19.0,178.0,68.0,Bermuda,BER,1984 Summer,1984,Los Angeles,Athletics,100 meters,
"William O. ""Bill"" Trott",M,23.0,178.0,68.0,Bermuda,BER,1988 Summer,1988,Seoul,Athletics,100 meters,
Dennis Trott,M,20.0,173.0,72.0,Bermuda,BER,1976 Summer,1976,Montreal,Athletics,100 meters,
Jean-Charles Trouabal,M,23.0,187.0,77.0,France,FRA,1988 Summer,1988,Seoul,Athletics,100 meters,
Max Edwin Truex,M,21.0,166.0,58.0,United States,USA,1956 Summer,1956,Melbourne,Athletics,"10,000 meters",
Max Edwin Truex,M,24.0,166.0,58.0,United States,USA,1960 Summer,1960,Roma,Athletics,"10,000 meters",
Trng Hong M Linh,F,23.0,163.0,51.0,Vietnam,VIE,1992 Summer,1992,Barcelona,Athletics,100 meters,
Cyprian Tseriwa,M,23.0,172.0,62.0,Rhodesia,RHO,1960 Summer,1960,Roma,Athletics,"10,000 meters",
Kokichi Tsuburaya,M,24.0,163.0,54.0,Japan,JPN,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Hiroyasu Tsuchie,M,22.0,171.0,65.0,Japan,JPN,1996 Summer,1996,Atlanta,Athletics,100 meters,
Hiroyasu Tsuchie,M,30.0,171.0,65.0,Japan,JPN,2004 Summer,2004,Athina,Athletics,100 meters,
Naoki Tsukahara,M,23.0,180.0,75.0,Japan,JPN,2008 Summer,2008,Beijing,Athletics,100 meters,
Patrick Tuara,M,19.0,168.0,79.0,Cook Islands,COK,2012 Summer,2012,London,Athletics,100 meters,
Lamin Tucker,M,21.0,172.0,79.0,Sierra Leone,SLE,2004 Summer,2004,Athina,Athletics,100 meters,
Mestawet Tufa Demisse,F,21.0,158.0,46.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Besha Tuffa,M,26.0,180.0,64.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,100 meters,
Emmanuel Tuffour,M,21.0,178.0,75.0,Ghana,GHA,1988 Summer,1988,Seoul,Athletics,100 meters,
Emmanuel Tuffour,M,25.0,178.0,75.0,Ghana,GHA,1992 Summer,1992,Barcelona,Athletics,100 meters,
Emmanuel Tuffour,M,29.0,178.0,75.0,Ghana,GHA,1996 Summer,1996,Atlanta,Athletics,100 meters,
Regine Tugade,F,18.0,165.0,50.0,Guam,GUM,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Miriama Kadavu Tuisorisori-Chambault,F,32.0,167.0,56.0,Fiji,FIJ,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Derartu Tulu,F,20.0,160.0,45.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",Gold
Derartu Tulu,F,24.0,160.0,45.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Derartu Tulu,F,28.0,160.0,45.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,"10,000 meters",Gold
Derartu Tulu,F,32.0,160.0,45.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"10,000 meters",Bronze
Rosemary Turare (-Omundsen),F,28.0,155.0,50.0,Papua New Guinea,PNG,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Sanusi Turay,M,24.0,188.0,93.0,Sierra Leone,SLE,1992 Summer,1992,Barcelona,Athletics,100 meters,
Sanusi Turay,M,28.0,188.0,93.0,Sierra Leone,SLE,1996 Summer,1996,Atlanta,Athletics,100 meters,
Laura Kate Turner (-Alleyne),F,25.0,168.0,57.0,Great Britain,GBR,2008 Summer,2008,Beijing,Athletics,100 meters,
Monica Alfia Twum (-Owusu),F,22.0,149.0,58.0,Ghana,GHA,2000 Summer,2000,Sydney,Athletics,100 meters,
Wyomia Tyus (-Simburg),F,19.0,172.0,61.0,United States,USA,1964 Summer,1964,Tokyo,Athletics,100 meters,Gold
Wyomia Tyus (-Simburg),F,23.0,172.0,61.0,United States,USA,1968 Summer,1968,Mexico City,Athletics,100 meters,Gold
Rufina Uba,F,21.0,169.0,60.0,Nigeria,NGR,1980 Summer,1980,Moskva,Athletics,100 meters,
Lisa Uhl (Koll-),F,24.0,163.0,50.0,United States,USA,2012 Summer,2012,London,Athletics,"10,000 meters",
Detlef Hugo Otto Uhlemann,M,26.0,173.0,60.0,West Germany,FRG,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Chijindu Andre E. O. Ujah,M,22.0,182.0,81.0,Great Britain,GBR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Antonio Ullo,M,21.0,180.0,80.0,Italy,ITA,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Kathrin Andrea Ullrich-Weel,F,21.0,172.0,52.0,East Germany,GDR,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Kathrin Andrea Ullrich-Weel,F,24.0,172.0,52.0,Germany,GER,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Kathrin Andrea Ullrich-Weel,F,28.0,172.0,52.0,Germany,GER,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Risto Ilmari Ulmala,M,29.0,184.0,64.0,Finland,FIN,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Tobias Benjamin Unger,M,29.0,180.0,72.0,Germany,GER,2008 Summer,2008,Beijing,Athletics,100 meters,
Haruo Urata,M,30.0,171.0,57.0,Japan,JPN,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Akio Usami,M,29.0,168.0,59.0,Japan,JPN,1972 Summer,1972,Munich,Athletics,"10,000 meters",
"Pilavullakandi Thekeparampil ""P. T."" Usha",F,16.0,170.0,57.0,India,IND,1980 Summer,1980,Moskva,Athletics,100 meters,
Beatrice Utondu (-Okoye),F,22.0,162.0,59.0,Nigeria,NGR,1992 Summer,1992,Barcelona,Athletics,100 meters,
Paiboon Vacharapan,M,22.0,172.0,60.0,Thailand,THA,1956 Summer,1956,Melbourne,Athletics,100 meters,
"Elisabeth Cornelia ""Els"" Vader (-Scharn)",F,20.0,162.0,52.0,Netherlands,NED,1980 Summer,1980,Moskva,Athletics,100 meters,
"Elisabeth Cornelia ""Els"" Vader (-Scharn)",F,24.0,162.0,52.0,Netherlands,NED,1984 Summer,1984,Los Angeles,Athletics,100 meters,
"Elisabeth Cornelia ""Els"" Vader (-Scharn)",F,28.0,162.0,52.0,Netherlands,NED,1988 Summer,1988,Seoul,Athletics,100 meters,
Jean Vaillant,M,32.0,178.0,62.0,France,FRA,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Martti Olavi Vainio,M,25.0,192.0,72.5,Finland,FIN,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Martti Olavi Vainio,M,29.0,192.0,72.5,Finland,FIN,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
Martti Olavi Vainio,M,33.0,192.0,72.5,Finland,FIN,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
Carmen Laura Valds Capote,F,17.0,167.0,54.0,Cuba,CUB,1972 Summer,1972,Munich,Athletics,100 meters,
Carmen Laura Valds Capote,F,21.0,167.0,54.0,Cuba,CUB,1976 Summer,1976,Montreal,Athletics,100 meters,
Ivanka Micheva Valkova (-Georgieva),F,22.0,170.0,63.0,Bulgaria,BUL,1972 Summer,1972,Munich,Athletics,100 meters,
Arnulfo V. Valles,M,24.0,175.0,66.0,Philippines,PHI,1964 Summer,1964,Tokyo,Athletics,100 meters,
Ren Valmy,M,27.0,180.0,78.0,France,FRA,1948 Summer,1948,London,Athletics,100 meters,
"Wijnand ""Wil"" van Beveren",M,24.0,184.0,80.0,Netherlands,NED,1936 Summer,1936,Berlin,Athletics,100 meters,
"Marinus ""Rinus"" van den Berge",M,24.0,171.0,65.0,Netherlands,NED,1924 Summer,1924,Paris,Athletics,100 meters,
"Marinus ""Rinus"" van den Berge",M,28.0,171.0,65.0,Netherlands,NED,1928 Summer,1928,Amsterdam,Athletics,100 meters,
"Wilhelmina Catharina Maria Martina ""Wilma"" van Gool-van den Berg",F,21.0,165.0,59.0,Netherlands,NED,1968 Summer,1968,Mexico City,Athletics,100 meters,
"Wilhelmina Catharina Maria Martina ""Wilma"" van Gool-van den Berg",F,25.0,165.0,59.0,Netherlands,NED,1972 Summer,1972,Munich,Athletics,100 meters,
Abram Andries van Heerden,M,20.0,173.0,70.0,South Africa,RSA,1948 Summer,1948,London,Athletics,100 meters,
Peter Van Miltenburg,M,26.0,174.0,73.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,100 meters,
"Christoffel ""Christie"" van Wyk",M,26.0,171.0,75.0,Namibia,NAM,2004 Summer,2004,Athina,Athletics,100 meters,
Johanna Vancura (-Wendler),F,21.0,169.0,66.0,Austria,AUT,1936 Summer,1936,Berlin,Athletics,100 meters,
Mary Catherine Vandervliet,F,20.0,170.0,68.0,Canada,CAN,1932 Summer,1932,Los Angeles,Athletics,100 meters,
Miroslav Vanko,M,23.0,177.0,66.0,Slovakia,SVK,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Julia Vaquero Sousa,F,25.0,161.0,50.0,Spain,ESP,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Jip Vastenburg,F,22.0,181.0,59.0,Netherlands,NED,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
Herder Herberto Vzquez Corredor,M,25.0,170.0,59.0,Colombia,COL,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Herder Herberto Vzquez Corredor,M,29.0,170.0,59.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Aneliya Dulcheva Vechernikova-Nuneva,F,26.0,167.0,57.0,Bulgaria,BUL,1988 Summer,1988,Seoul,Athletics,100 meters,
Aneliya Dulcheva Vechernikova-Nuneva,F,30.0,167.0,57.0,Bulgaria,BUL,1992 Summer,1992,Barcelona,Athletics,100 meters,
Teodoro Vega Morales,M,28.0,171.0,57.0,Mexico,MEX,2004 Summer,2004,Athina,Athletics,"10,000 meters",
"Lucienne Antoinette Velu (-Odoul, -Chapillon)",F,26.0,167.0,59.0,France,FRA,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Rolando Patricio Vera Rodas,M,23.0,155.0,47.0,Ecuador,ECU,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Porfirio Veras Mercedes,M,25.0,165.0,77.0,Dominican Republic,DOM,1968 Summer,1968,Mexico City,Athletics,100 meters,
Javier Verne Villaran,M,22.0,172.0,63.0,Peru,PER,1996 Summer,1996,Atlanta,Athletics,100 meters,
"Andrew James ""Andy"" Vernon",M,30.0,182.0,71.0,Great Britain,GBR,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
Sandro Ricardo Rodrigues Viana,M,31.0,188.0,77.0,Brazil,BRA,2008 Summer,2008,Beijing,Athletics,100 meters,
Jimmy Vicaut,M,20.0,188.0,83.0,France,FRA,2012 Summer,2012,London,Athletics,100 meters,
Jimmy Vicaut,M,24.0,188.0,83.0,France,FRA,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Josefa Vicent Riesgo,F,18.0,163.0,58.0,Uruguay,URU,1968 Summer,1968,Mexico City,Athletics,100 meters,
Heber William Viera da Silva,M,21.0,174.0,71.0,Uruguay,URU,2000 Summer,2000,Sydney,Athletics,100 meters,
Mara Luisa Vilca Alzola,F,24.0,164.0,58.0,Peru,PER,1972 Summer,1972,Munich,Athletics,100 meters,
Raimo Kalevi Viln,M,27.0,181.0,75.0,Finland,FIN,1972 Summer,1972,Munich,Athletics,100 meters,
Lasse Artturi Virn,M,23.0,180.0,60.0,Finland,FIN,1972 Summer,1972,Munich,Athletics,"10,000 meters",Gold
Lasse Artturi Virn,M,26.0,180.0,60.0,Finland,FIN,1976 Summer,1976,Montreal,Athletics,"10,000 meters",Gold
Lasse Artturi Virn,M,30.0,180.0,60.0,Finland,FIN,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
Craig Steven Virgin,M,20.0,179.0,59.0,United States,USA,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Craig Steven Virgin,M,28.0,179.0,59.0,United States,USA,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
"Lauri Johannes ""Lasse"" Virtanen",M,27.0,172.0,68.0,Finland,FIN,1932 Summer,1932,Los Angeles,Athletics,"10,000 meters",Bronze
"Paul August Allan ""Palle"" Virtanen",M,25.0,181.0,73.0,Finland,FIN,1936 Summer,1936,Berlin,Athletics,100 meters,
Agn Visockait-Eggerth,F,22.0,172.0,63.0,Lithuania,LTU,2000 Summer,2000,Sydney,Athletics,100 meters,
Agn Visockait-Eggerth,F,26.0,172.0,63.0,Lithuania,LTU,2004 Summer,2004,Athina,Athletics,100 meters,
Henry Maximo Vizcano Monteliel,M,28.0,176.0,67.0,Cuba,CUB,2008 Summer,2008,Beijing,Athletics,100 meters,
Jorge L. Vizcarrondo Somohano,M,20.0,170.0,70.0,Puerto Rico,PUR,1968 Summer,1968,Mexico City,Athletics,100 meters,
Jorge L. Vizcarrondo Somohano,M,24.0,170.0,70.0,Puerto Rico,PUR,1972 Summer,1972,Munich,Athletics,100 meters,
Aleksandra Vojnevska,F,23.0,166.0,53.0,Macedonia,MKD,2004 Summer,2004,Athina,Athletics,100 meters,
Dejan Vojnovi,M,25.0,182.0,83.0,Croatia,CRO,2000 Summer,2000,Sydney,Athletics,100 meters,
Hermann von Bnninghausen,M,19.0,185.0,78.0,Germany,GER,1908 Summer,1908,London,Athletics,100 meters,
"Wilhelmina Catherine ""Billie"" von Bremen (-Asch)",F,22.0,182.0,68.0,United States,USA,1932 Summer,1932,Los Angeles,Athletics,100 meters,Bronze
Sisomphone Vongpharkdy,M,22.0,183.0,75.0,Laos,LAO,2000 Summer,2000,Sydney,Athletics,100 meters,
Nataliya Vorobyova,F,23.0,160.0,54.0,Kazakhstan,KAZ,1996 Summer,1996,Atlanta,Athletics,100 meters,
Elinda Vorster (-Rademeyer),F,26.0,167.0,54.0,South Africa,RSA,1992 Summer,1992,Barcelona,Athletics,100 meters,
Martin Vrbe,M,32.0,165.0,55.0,Czechoslovakia,TCH,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Anne Marie Vrana-O'Brien,F,16.0,168.0,52.0,United States,USA,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Sherwin Marchel Vries,M,20.0,179.0,74.0,Namibia,NAM,2000 Summer,2000,Sydney,Athletics,100 meters,
V Th Hng,F,21.0,164.0,52.0,Vietnam,VIE,2008 Summer,2008,Beijing,Athletics,100 meters,
Melvina Vulah,F,22.0,168.0,59.0,Liberia,LBR,1988 Summer,1988,Seoul,Athletics,100 meters,
Jaroslav Vykoupil,M,20.0,176.0,67.0,Czechoslovakia,TCH,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Emma Wade,F,19.0,175.0,64.0,Belize,BIZ,2000 Summer,2000,Sydney,Athletics,100 meters,
Bruno Julius Wagner,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Athina,Athletics,100 meters,
Stanisaw Wagner,M,24.0,165.0,63.0,Poland,POL,1972 Summer,1972,Munich,Athletics,100 meters,
Chris Meke Walasi,M,32.0,170.0,70.0,Solomon Islands,SOL,2012 Summer,2012,London,Athletics,100 meters,
"Stanisawa Walasiewicz (-Walsh, -Olson)",F,21.0,174.0,60.0,Poland,POL,1932 Summer,1932,Los Angeles,Athletics,100 meters,Gold
"Stanisawa Walasiewicz (-Walsh, -Olson)",F,25.0,174.0,60.0,Poland,POL,1936 Summer,1936,Berlin,Athletics,100 meters,Silver
Mabel Elizabeth Walker (-Thornton),F,19.0,155.0,53.0,United States,USA,1948 Summer,1948,London,Athletics,100 meters,
"Reginald Edgar ""Reggie"" Walker",M,19.0,170.0,61.0,South Africa,RSA,1908 Summer,1908,London,Athletics,100 meters,Gold
Andrea Maxine Wallace,F,25.0,170.0,47.0,Great Britain,GBR,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
"Getenesh ""Gete"" Wami Degife",F,21.0,152.0,42.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",Bronze
"Getenesh ""Gete"" Wami Degife",F,25.0,152.0,42.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,"10,000 meters",Silver
Wan Kin Yee,F,33.0,160.0,52.0,Hong Kong,HKG,2008 Summer,2008,Beijing,Athletics,100 meters,
Wang Huei-Chen,F,22.0,171.0,55.0,Chinese Taipei,TPE,1992 Summer,1992,Barcelona,Athletics,100 meters,
Wang Huei-Chen,F,26.0,171.0,55.0,Chinese Taipei,TPE,1996 Summer,1996,Atlanta,Athletics,100 meters,
Wang Jing,F,20.0,168.0,60.0,China,CHN,2008 Summer,2008,Beijing,Athletics,100 meters,
Wang Junxia,F,33.0,162.0,50.0,China,CHN,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",Silver
Wang Mingxia,F,24.0,166.0,58.0,China,CHN,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Wang Qinghuan,F,21.0,161.0,50.0,China,CHN,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Wang Xiuting,F,23.0,165.0,48.0,China,CHN,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Wang Xiuting,F,27.0,165.0,48.0,China,CHN,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
"Christopher ""Chris"" Wardlaw",M,26.0,175.0,60.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Justyn Paris Ashby Warner,M,25.0,177.0,79.0,Canada,CAN,2012 Summer,2012,London,Athletics,100 meters,
Pedro Edmundo Warnke Bravo,M,25.0,163.0,54.0,Chile,CHI,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Ahmed Ibrahim Hashim Warsama,M,21.0,182.0,62.0,Qatar,QAT,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Petra Wassiluk,F,30.0,167.0,50.0,Germany,GER,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Kazumi Watanabe,M,28.0,167.0,52.0,Japan,JPN,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Visut Watanasin,M,23.0,170.0,67.0,Thailand,THA,1988 Summer,1988,Seoul,Athletics,100 meters,
Visut Watanasin,M,27.0,170.0,67.0,Thailand,THA,1992 Summer,1992,Barcelona,Athletics,100 meters,
"Joseph Edward ""Eddie"" Webster",M,21.0,170.0,63.0,Great Britain,GBR,1924 Summer,1924,Paris,Athletics,"10,000 meters",
Wei Yongli,F,20.0,168.0,58.0,China,CHN,2012 Summer,2012,London,Athletics,100 meters,
Wei Yongli,F,24.0,168.0,58.0,China,CHN,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Gnther Weidlinger,M,30.0,169.0,54.0,Austria,AUT,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Zygmunt Eugeniusz Weiss,M,21.0,180.0,78.0,Poland,POL,1924 Summer,1924,Paris,Athletics,100 meters,
Peter Wekesa,M,26.0,175.0,71.0,Kenya,KEN,1988 Summer,1988,Seoul,Athletics,100 meters,
Eloise Wellings (Poppet-),F,29.0,172.0,52.0,Australia,AUS,2012 Summer,2012,London,Athletics,"10,000 meters",
Eloise Wellings (Poppet-),F,33.0,172.0,52.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
Allan Wipper Wells,M,28.0,183.0,86.0,Great Britain,GBR,1980 Summer,1980,Moskva,Athletics,100 meters,Gold
Allan Wipper Wells,M,32.0,183.0,86.0,Great Britain,GBR,1984 Summer,1984,Los Angeles,Athletics,100 meters,
"Deborah ""Debbie"" Wells (-Beresford)",F,15.0,180.0,70.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,100 meters,
"Deborah ""Debbie"" Wells (-Beresford)",F,19.0,180.0,70.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,100 meters,
Renward Ricardo Wells,M,26.0,173.0,72.0,Bahamas,BAH,1996 Summer,1996,Atlanta,Athletics,100 meters,
Renward Ricardo Wells,M,30.0,173.0,72.0,Bahamas,BAH,2000 Summer,2000,Sydney,Athletics,100 meters,
Mihter Wendolin,F,25.0,163.0,54.0,Federated States of Micronesia,FSM,2012 Summer,2012,London,Athletics,100 meters,
Darrell Wesh,M,24.0,183.0,73.0,Haiti,HAI,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
"Marinus ""Mario"" Westbroek",M,19.0,184.0,73.0,Netherlands,NED,1980 Summer,1980,Moskva,Athletics,100 meters,
Marilyn Elaine White,F,19.0,161.0,52.0,United States,USA,1964 Summer,1964,Tokyo,Athletics,100 meters,
Fabian Whymns,M,27.0,173.0,68.0,Bahamas,BAH,1988 Summer,1988,Seoul,Athletics,100 meters,
Suryo Agung Wibowo,M,24.0,170.0,64.0,Indonesia,INA,2008 Summer,2008,Beijing,Athletics,100 meters,
Emil Edvin Wide (Hermansson-),M,28.0,170.0,62.0,Sweden,SWE,1924 Summer,1924,Paris,Athletics,"10,000 meters",Silver
Emil Edvin Wide (Hermansson-),M,32.0,170.0,62.0,Sweden,SWE,1928 Summer,1928,Amsterdam,Athletics,"10,000 meters",Bronze
Hansruedi Wiedmer,M,23.0,176.0,72.0,Switzerland,SUI,1968 Summer,1968,Mexico City,Athletics,100 meters,
Ulla-Britt Wieslander (-Rosberg),F,22.0,168.0,54.0,Sweden,SWE,1964 Summer,1964,Tokyo,Athletics,100 meters,
Ulla-Britt Wieslander (-Rosberg),F,26.0,168.0,54.0,Sweden,SWE,1968 Summer,1968,Mexico City,Athletics,100 meters,
Erik Wijmeersch,M,26.0,183.0,75.0,Belgium,BEL,1996 Summer,1996,Atlanta,Athletics,100 meters,
Elizabeth Frances Wilde (-Kinnard),F,18.0,167.0,54.0,United States,USA,1932 Summer,1932,Los Angeles,Athletics,100 meters,
Angela Williams,F,19.0,175.0,61.0,Trinidad and Tobago,TTO,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Angela Williams,F,23.0,175.0,61.0,Trinidad and Tobago,TTO,1988 Summer,1988,Seoul,Athletics,100 meters,
Barrington Chester Williams,M,33.0,177.0,70.0,Great Britain,GBR,1988 Summer,1988,Seoul,Athletics,100 meters,
"Christopher A. ""Chris"" Williams",M,28.0,178.0,68.0,Jamaica,JAM,2000 Summer,2000,Sydney,Athletics,100 meters,
Christania Williams,F,21.0,165.0,63.0,Jamaica,JAM,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Courtney Carl Williams,M,21.0,183.0,82.0,Saint Vincent and the Grenadines,VIN,2012 Summer,2012,London,Athletics,100 meters,
Desai Williams,M,25.0,175.0,72.0,Canada,CAN,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Desai Williams,M,29.0,175.0,72.0,Canada,CAN,1988 Summer,1988,Seoul,Athletics,100 meters,
Lauryn Chenet Williams,F,20.0,160.0,67.0,United States,USA,2004 Summer,2004,Athina,Athletics,100 meters,Silver
Lauryn Chenet Williams,F,24.0,160.0,67.0,United States,USA,2008 Summer,2008,Beijing,Athletics,100 meters,
Lucinda Williams (-Adams),F,19.0,166.0,51.0,United States,USA,1956 Summer,1956,Melbourne,Athletics,100 meters,
Marlon Selwyn Williams,M,35.0,172.0,65.0,United States Virgin Islands,ISV,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Paul Williams,M,26.0,191.0,85.0,Grenada,GRN,2012 Summer,2012,London,Athletics,100 meters,
Paul Gregory Williams,M,27.0,178.0,63.0,Canada,CAN,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
Paul Gregory Williams,M,32.0,178.0,63.0,Canada,CAN,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Paul Gregory Williams,M,35.0,178.0,63.0,Canada,CAN,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Percy Alfred Williams,M,19.0,170.0,56.0,Canada,CAN,1928 Summer,1928,Amsterdam,Athletics,100 meters,Gold
Percy Alfred Williams,M,24.0,170.0,56.0,Canada,CAN,1932 Summer,1932,Los Angeles,Athletics,100 meters,
Sonia Olivia Williams,F,29.0,157.0,51.0,Antigua and Barbuda,ANT,2008 Summer,2008,Beijing,Athletics,100 meters,
Todd Dwayne Williams,M,23.0,178.0,66.0,United States,USA,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Todd Dwayne Williams,M,27.0,178.0,66.0,United States,USA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Simeon Oscar C. Williamson,M,22.0,186.0,95.0,Great Britain,GBR,2008 Summer,2008,Beijing,Athletics,100 meters,
Benita Jaye Willis-Johnson,F,25.0,166.0,50.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,"10,000 meters",
Clement Pierce Wilson,M,21.0,178.0,64.0,United States,USA,1912 Summer,1912,Stockholm,Athletics,100 meters,
James Wilson,M,28.0,173.0,60.0,Great Britain,GBR,1920 Summer,1920,Antwerpen,Athletics,"10,000 meters",Bronze
